province,U_R,COICOP,Products,Weight,Date,CPI,Source
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,4/10/2018,117.7708895,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,5/10/2018,119.7817911,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,6/10/2018,119.3038807,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,7/10/2018,119.7982675,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,8/10/2018,120.7553694,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,9/10/2018,121.3264947,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,10/10/2018,120.9467083,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,11/10/2018,120.3020475,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,12/10/2018,120.1501917,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,1/10/2019,120.4502447,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,2/10/2019,119.4585029,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,3/10/2019,119.1351778,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,4/10/2019,120.4796171,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,5/10/2019,121.4178668,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,6/10/2019,121.3419855,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,7/10/2019,121.3049322,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,8/10/2019,121.3175572,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,9/10/2019,121.6608594,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,10/10/2019,121.3573785,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,11/10/2019,122.0032607,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,12/10/2019,122.0051848,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,1/10/2020,122.3768505,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,2/10/2020,123.6615264,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,3/10/2020,126.1054941,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,4/10/2020,121.9461986,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,5/10/2020,125.2376704,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,6/10/2020,124.650548,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,7/10/2020,124.5085989,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,8/10/2020,125.2945218,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,9/10/2020,127.1527013,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,10/10/2020,126.6785256,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,11/10/2020,127.9379219,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,12/10/2020,126.8565778,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,1/10/2021,127.9075798,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,2/10/2021,127.3066372,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,3/10/2021,128.7890261,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,4/10/2021,128.5536341,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,5/10/2021,129.8470132,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,6/10/2021,130.1462698,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,7/10/2021,127.8226619,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,8/10/2021,129.7244076,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,9/10/2021,129.321073,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,10/10/2021,128.9882322,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,11/10/2021,131.1091708,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,12/10/2021,131.5038104,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,1/10/2022,133.125468,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,2/10/2022,141.1953351,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,3/10/2022,145.5795477,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,4/10/2022,145.4413973,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,5/10/2022,142.7389752,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,6/10/2022,142.1296406,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,7/10/2022,140.0980631,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,8/10/2022,140.7208296,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,9/10/2022,143.7275812,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,10/10/2022,147.5794582,rwanda
0,0,4,"Housing, water, electricity, gas and other fuels",1827.775831,11/10/2022,150.2056853,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2009,94.19402732,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2009,93.64651608,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2009,93.56491309,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2009,93.83042025,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2009,94.60706745,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2009,94.51171421,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2009,94.89620999,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2009,94.82262008,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2009,94.99353599,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2009,95.35111117,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2009,96.12988996,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2010,95.85840718,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2010,95.35624744,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2010,95.26769345,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2010,96.07443016,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2010,95.9625609,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2010,95.73762719,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2010,95.22073624,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2010,95.41551059,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2010,95.22338765,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2010,95.08360092,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2010,95.8213905,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2010,95.17007414,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2011,96.95505693,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2011,95.91791117,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2011,95.91667085,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2011,98.42101081,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2011,99.49045889,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2011,96.16390271,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2011,96.74702006,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2011,99.42803407,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2011,98.96982943,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2011,98.93010636,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2011,99.29939637,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2011,98.91876701,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2012,95.92088522,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2012,98.51445062,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2012,98.33963084,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2012,98.05099863,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2012,98.36211174,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2012,97.24934685,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2012,97.02277518,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2012,101.188882,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2012,101.7876482,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2012,100.4591864,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2012,99.77216344,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2012,100.7863952,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2013,100.8292171,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2013,101.3387132,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2013,101.4674116,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2013,100.5460259,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2013,100.1414991,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2013,100.3515498,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2013,101.5426319,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2013,100.8800127,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2013,99.75343068,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2013,99.90750192,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2013,99.3709361,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2013,99.4953357,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2014,99.84293832,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2014,100,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2014,100.6559048,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2014,100.1335184,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2014,100.6489976,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2014,100.9034042,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2014,101.4724358,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2014,101.546613,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2014,102.1439658,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2014,102.0846872,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2014,102.1802386,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2014,102.128667,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2015,102.161489,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2015,102.3545155,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2015,102.3499903,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2015,102.3845365,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2015,102.1610222,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2015,101.9731,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2015,103.028555,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2015,102.8469996,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2015,102.8808167,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2015,103.6236669,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2015,104.0763411,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2015,104.0577924,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2016,103.8266954,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2016,104.0129414,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2016,104.1312513,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2016,104.0073726,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2016,104.2344361,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2016,104.3105863,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2016,104.4188976,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2016,104.5323497,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2016,104.5624868,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2016,105.5038047,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2016,105.9997969,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2016,106.1924558,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2017,106.6342234,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2017,107.0390198,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2017,107.0036195,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/1/2017,106.9740942,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/1/2017,106.9655135,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/1/2017,107.2151372,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/1/2017,107.4721647,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/1/2017,107.5040572,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/1/2017,107.2512604,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/1/2017,107.2597869,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/1/2017,107.7111108,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/1/2017,107.72719,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/1/2018,108.3612873,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/1/2018,108.6694615,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/1/2018,109.451833,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/10/2018,110.0910942,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/10/2018,110.6134112,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/10/2018,109.782157,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/10/2018,108.8478362,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/10/2018,109.1389356,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/10/2018,109.1705054,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/10/2018,110.0546969,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/10/2018,110.7676726,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/10/2018,111.0435653,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/10/2019,111.5537178,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/10/2019,112.0726562,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/10/2019,112.5868741,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/10/2019,112.8336793,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/10/2019,112.9963983,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/10/2019,113.5771757,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/10/2019,113.7074649,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/10/2019,114.0414461,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/10/2019,114.2997298,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/10/2019,114.5358076,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/10/2019,114.2461697,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/10/2019,114.4692585,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/10/2020,114.912947,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/10/2020,115.0536172,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/10/2020,115.2404183,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/10/2020,115.8624141,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/10/2020,115.6782973,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/10/2020,116.0569459,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/10/2020,116.3916717,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/10/2020,116.3820386,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/10/2020,117.1968928,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/10/2020,120.6831669,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/10/2020,121.2350809,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/10/2020,121.13877,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/10/2021,120.7190919,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/10/2021,120.8840252,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/10/2021,121.8286383,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/10/2021,122.1516152,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/10/2021,122.6090992,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/10/2021,122.5708978,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/10/2021,122.9759264,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/10/2021,123.6142407,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/10/2021,124.2249901,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/10/2021,126.4953548,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/10/2021,130.9089851,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,12/10/2021,133.0604835,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,1/10/2022,135.2600558,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,2/10/2022,135.7310343,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,3/10/2022,136.9978173,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,4/10/2022,139.5130117,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,5/10/2022,142.5709532,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,6/10/2022,146.2368209,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,7/10/2022,149.9151279,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,8/10/2022,151.8530667,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,9/10/2022,152.1226705,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,10/10/2022,153.5845357,rwanda
0,0,5,"Furnishing, household equipment and routine household maintenance",345.9233521,11/10/2022,154.2060911,rwanda
0,0,6,Health,121.0952291,2/1/2009,85.51096142,rwanda
0,0,6,Health,121.0952291,3/1/2009,86.03312473,rwanda
0,0,6,Health,121.0952291,4/1/2009,85.80956288,rwanda
0,0,6,Health,121.0952291,5/1/2009,85.99544542,rwanda
0,0,6,Health,121.0952291,6/1/2009,85.95895508,rwanda
0,0,6,Health,121.0952291,7/1/2009,87.07062397,rwanda
0,0,6,Health,121.0952291,8/1/2009,87.38357753,rwanda
0,0,6,Health,121.0952291,9/1/2009,87.08057156,rwanda
0,0,6,Health,121.0952291,10/1/2009,87.88425339,rwanda
0,0,6,Health,121.0952291,11/1/2009,88.10818363,rwanda
0,0,6,Health,121.0952291,12/1/2009,87.83565956,rwanda
0,0,6,Health,121.0952291,1/1/2010,88.04021373,rwanda
0,0,6,Health,121.0952291,2/1/2010,87.91755301,rwanda
0,0,6,Health,121.0952291,3/1/2010,87.16564961,rwanda
0,0,6,Health,121.0952291,4/1/2010,87.19075677,rwanda
0,0,6,Health,121.0952291,5/1/2010,87.0311095,rwanda
0,0,6,Health,121.0952291,6/1/2010,87.01443051,rwanda
0,0,6,Health,121.0952291,7/1/2010,86.44051227,rwanda
0,0,6,Health,121.0952291,8/1/2010,86.36529288,rwanda
0,0,6,Health,121.0952291,9/1/2010,85.72896212,rwanda
0,0,6,Health,121.0952291,10/1/2010,85.9035077,rwanda
0,0,6,Health,121.0952291,11/1/2010,85.51674974,rwanda
0,0,6,Health,121.0952291,12/1/2010,85.99256953,rwanda
0,0,6,Health,121.0952291,1/1/2011,87.03992176,rwanda
0,0,6,Health,121.0952291,2/1/2011,86.81822209,rwanda
0,0,6,Health,121.0952291,3/1/2011,86.99892294,rwanda
0,0,6,Health,121.0952291,4/1/2011,86.85075294,rwanda
0,0,6,Health,121.0952291,5/1/2011,86.56541856,rwanda
0,0,6,Health,121.0952291,6/1/2011,87.28288808,rwanda
0,0,6,Health,121.0952291,7/1/2011,87.49121939,rwanda
0,0,6,Health,121.0952291,8/1/2011,87.5635454,rwanda
0,0,6,Health,121.0952291,9/1/2011,87.60295316,rwanda
0,0,6,Health,121.0952291,10/1/2011,87.83553893,rwanda
0,0,6,Health,121.0952291,11/1/2011,87.52681755,rwanda
0,0,6,Health,121.0952291,12/1/2011,87.46184669,rwanda
0,0,6,Health,121.0952291,1/1/2012,87.5213741,rwanda
0,0,6,Health,121.0952291,2/1/2012,87.62447615,rwanda
0,0,6,Health,121.0952291,3/1/2012,88.24196149,rwanda
0,0,6,Health,121.0952291,4/1/2012,88.31809442,rwanda
0,0,6,Health,121.0952291,5/1/2012,88.17146464,rwanda
0,0,6,Health,121.0952291,6/1/2012,88.52681979,rwanda
0,0,6,Health,121.0952291,7/1/2012,88.82437894,rwanda
0,0,6,Health,121.0952291,8/1/2012,89.13170414,rwanda
0,0,6,Health,121.0952291,9/1/2012,89.10667878,rwanda
0,0,6,Health,121.0952291,10/1/2012,89.23691711,rwanda
0,0,6,Health,121.0952291,11/1/2012,88.98793266,rwanda
0,0,6,Health,121.0952291,12/1/2012,88.83243056,rwanda
0,0,6,Health,121.0952291,1/1/2013,88.59582306,rwanda
0,0,6,Health,121.0952291,2/1/2013,88.58952821,rwanda
0,0,6,Health,121.0952291,3/1/2013,88.95667214,rwanda
0,0,6,Health,121.0952291,4/1/2013,89.72152081,rwanda
0,0,6,Health,121.0952291,5/1/2013,89.67166415,rwanda
0,0,6,Health,121.0952291,6/1/2013,89.83104261,rwanda
0,0,6,Health,121.0952291,7/1/2013,89.55201882,rwanda
0,0,6,Health,121.0952291,8/1/2013,89.68362088,rwanda
0,0,6,Health,121.0952291,9/1/2013,90.01063448,rwanda
0,0,6,Health,121.0952291,10/1/2013,89.92888236,rwanda
0,0,6,Health,121.0952291,11/1/2013,89.94998775,rwanda
0,0,6,Health,121.0952291,12/1/2013,90.05713883,rwanda
0,0,6,Health,121.0952291,1/1/2014,100.3760561,rwanda
0,0,6,Health,121.0952291,2/1/2014,100,rwanda
0,0,6,Health,121.0952291,3/1/2014,100.2487105,rwanda
0,0,6,Health,121.0952291,4/1/2014,100.1777187,rwanda
0,0,6,Health,121.0952291,5/1/2014,100.3646352,rwanda
0,0,6,Health,121.0952291,6/1/2014,101.2858999,rwanda
0,0,6,Health,121.0952291,7/1/2014,101.4883304,rwanda
0,0,6,Health,121.0952291,8/1/2014,101.9350685,rwanda
0,0,6,Health,121.0952291,9/1/2014,101.8962846,rwanda
0,0,6,Health,121.0952291,10/1/2014,101.4955286,rwanda
0,0,6,Health,121.0952291,11/1/2014,101.6887167,rwanda
0,0,6,Health,121.0952291,12/1/2014,101.5218768,rwanda
0,0,6,Health,121.0952291,1/1/2015,101.4194451,rwanda
0,0,6,Health,121.0952291,2/1/2015,101.7722989,rwanda
0,0,6,Health,121.0952291,3/1/2015,101.8786097,rwanda
0,0,6,Health,121.0952291,4/1/2015,102.1088589,rwanda
0,0,6,Health,121.0952291,5/1/2015,102.1806201,rwanda
0,0,6,Health,121.0952291,6/1/2015,102.1254813,rwanda
0,0,6,Health,121.0952291,7/1/2015,102.1164426,rwanda
0,0,6,Health,121.0952291,8/1/2015,101.9706569,rwanda
0,0,6,Health,121.0952291,9/1/2015,101.8391849,rwanda
0,0,6,Health,121.0952291,10/1/2015,101.557383,rwanda
0,0,6,Health,121.0952291,11/1/2015,101.6882425,rwanda
0,0,6,Health,121.0952291,12/1/2015,101.7486398,rwanda
0,0,6,Health,121.0952291,1/1/2016,101.6909778,rwanda
0,0,6,Health,121.0952291,2/1/2016,101.6851823,rwanda
0,0,6,Health,121.0952291,3/1/2016,101.7577646,rwanda
0,0,6,Health,121.0952291,4/1/2016,101.8196859,rwanda
0,0,6,Health,121.0952291,5/1/2016,101.2358214,rwanda
0,0,6,Health,121.0952291,6/1/2016,101.0370962,rwanda
